DIRECTORIO,NRO_ENCUESTA,HOGAR_NUMERO,PERSONA_NUMERO,P606,P203,P2057,P2059,P2061,P2063,P2063S3,P2065,P2065S3,P3038,P3039
87657,252,1,2,1,1,2,2,2,1,,1,,2,1
87657,252,1,3,1,1,2,2,2,1,,1,,1,2
87657,252,1,4,1,1,2,2,2,1,,1,,2,1
87658,252,1,1,1,1,2,2,2,2,,2,,2,1
87658,252,1,2,4,2,2,2,2,2,,2,,1,2
87658,252,1,3,4,1,2,2,2,2,,2,,2,1
87658,252,1,4,1,1,2,2,2,2,,2,,1,2
87658,252,1,5,1,1,2,2,2,2,,2,,2,1
87658,252,1,6,2,2,2,2,2,2,,2,,2,1
87659,252,1,1,1,1,1,,1,1,,1,,2,1
87659,252,1,2,1,1,1,,1,1,,1,,1,2
87660,252,1,1,4,1,2,2,2,2,,1,,2,1
87660,252,1,2,4,1,2,2,2,2,,1,,1,2
87661,252,1,1,6,1,2,2,2,1,,1,,1,2
87661,252,1,2,1,1,2,2,2,1,,1,,1,2
87661,252,1,3,1,1,2,2,2,1,,1,,2,1
87661,252,1,4,1,1,2,2,2,1,,1,,1,2
87661,252,1,5,3,2,2,2,2,1,,1,,1,2
87662,252,1,1,1,2,2,2,2,1,,1,,2,1
87662,252,1,2,4,2,2,2,2,1,,1,,1,2
87662,252,1,3,4,2,2,2,2,1,,1,,1,2
87663,252,1,1,6,1,1,,1,1,,1,,1,2
87663,252,1,2,3,1,2,2,1,1,,1,,1,2
87664,252,1,1,1,2,2,2,2,1,,1,,2,1
87664,252,1,2,4,2,2,2,2,1,,1,,1,2
87665,252,1,1,4,2,2,2,2,1,,1,,1,2
87665,252,1,2,1,1,2,2,2,1,,1,,2,1
87666,252,1,1,4,1,2,2,2,1,,1,,1,2
87666,252,1,2,1,1,2,2,2,1,,1,,1,2
87666,252,1,3,1,1,2,2,2,1,,1,,2,1
87666,252,1,4,2,2,2,2,2,1,,1,,1,2
87667,252,1,1,4,2,1,,2,1,,1,,2,1
87667,252,1,2,1,1,1,,2,1,,1,,2,1
87667,252,1,3,4,2,2,2,2,1,,1,,1,2
87668,252,1,1,1,2,2,2,2,1,,1,,2,1
87668,252,1,2,3,2,2,2,2,1,,1,,1,2
87669,252,1,1,2,2,1,,1,1,,1,,2,1
87669,252,1,2,4,2,1,,1,1,,1,,1,2
87669,252,1,3,1,1,1,,1,1,,1,,2,1
87669,252,1,4,2,2,2,2,1,1,,1,,2,1
87669,252,1,5,1,1,1,,1,1,,1,,1,2
87669,252,1,6,1,1,1,,1,1,,1,,2,1
87669,252,1,8,1,1,1,,1,1,,1,,2,1
87670,252,1,1,1,99,2,2,2,1,,1,,1,2
87671,252,1,1,4,2,2,2,2,1,,1,,1,2
87671,252,1,2,1,2,2,2,2,1,,1,,2,1
87671,252,1,3,2,2,2,2,2,1,,1,,1,2
87672,252,1,1,4,1,2,2,2,1,,1,,2,1
87672,252,1,2,4,2,2,2,2,2,,1,,1,2
87673,252,1,1,1,2,2,2,2,1,,1,,2,1
87673,252,1,2,4,99,2,2,2,1,,1,,1,2
87674,252,1,1,1,1,2,2,2,1,,1,,1,2
87674,252,1,2,4,2,1,,1,1,,1,,1,2
87675,252,1,1,1,2,2,2,2,1,,1,,2,1
87676,252,1,1,4,2,2,2,2,1,,1,,1,2
87676,252,1,2,1,1,2,2,1,1,,1,,1,2
87677,252,1,1,4,2,2,2,2,1,,1,,1,2
87677,252,1,2,1,1,2,2,2,1,,1,,2,1
87677,252,1,3,2,2,2,2,2,1,,1,,2,1
87678,252,1,1,1,1,1,,1,1,,1,,2,1
87678,252,1,2,4,1,1,,1,1,,1,,1,2
87678,252,1,3,2,1,1,,1,1,,1,,2,1
87679,252,1,1,4,1,2,2,2,1,,1,,2,1
87679,252,1,2,4,2,2,2,2,1,,1,,1,2
87679,252,1,3,1,1,2,2,2,1,,1,,2,1
87679,252,1,4,1,1,2,2,2,1,,1,,1,2
87679,252,1,5,1,1,2,2,2,1,,1,,2,1
87679,252,1,6,1,1,2,2,2,1,,1,,2,1
87680,252,1,1,5,2,2,2,2,1,,1,,2,1
87680,252,1,2,4,2,2,2,2,1,,1,,1,2
87681,252,1,1,1,1,2,2,2,1,,1,,2,1
87681,252,1,2,1,1,2,2,2,1,,1,,1,2
87682,252,1,1,1,1,1,,1,1,,1,,1,2
87682,252,1,2,4,2,1,,1,1,,1,,1,2
87682,252,1,3,5,2,1,,1,1,,1,,1,2
87682,252,1,4,4,2,2,2,2,1,,1,,1,4
87683,252,1,1,1,1,2,2,2,1,,1,,2,1
87683,252,1,2,4,2,2,2,2,1,,1,,1,2
87684,252,1,1,1,1,2,2,1,1,,1,,2,1
87684,252,1,2,4,2,2,2,2,1,,1,,1,2
87684,252,1,3,3,2,2,2,2,1,,1,,1,2
87685,252,1,1,4,2,2,2,2,1,,1,,1,2
87685,252,1,2,1,1,2,2,2,1,,1,,2,1
87685,252,1,5,1,1,2,2,2,1,,1,,1,2
87686,252,1,1,1,1,2,2,2,1,,1,,2,1
87686,252,1,2,1,1,2,2,2,1,,1,,1,2
87687,252,1,1,2,1,1,,2,1,,1,,1,2
87688,252,1,1,1,1,2,2,2,1,,1,,2,1
87688,252,1,2,4,2,2,2,2,1,,1,,1,2
87689,252,1,1,4,1,2,2,2,1,,1,,1,2
87690,252,1,1,4,2,1,,2,1,,1,,2,1
87690,252,1,2,4,2,2,2,2,1,,1,,1,2
87690,252,1,3,1,1,2,2,2,1,,1,,1,2
87690,252,1,4,2,2,2,2,2,1,,1,,1,2
87690,252,1,5,4,2,2,2,2,3,3,1,,1,2
87690,252,1,6,1,1,2,2,2,3,3,1,,2,1
87690,252,1,7,1,1,2,2,2,3,3,1,,2,1
87690,252,1,8,3,2,2,2,2,3,3,1,,2,1
87691,252,1,1,1,1,2,2,2,1,,1,,2,1
87691,252,1,2,4,2,2,1,2,1,,1,,1,2
87691,252,1,3,2,2,2,2,2,1,,1,,2,1
87692,252,1,1,1,1,1,,1,1,,1,,1,2
87692,252,1,2,1,1,2,2,1,1,,1,,2,1
87693,252,1,1,1,1,2,2,2,2,,1,,2,1
87693,252,1,2,4,2,2,2,2,2,,1,,1,2
87694,252,1,1,4,1,1,,1,1,,1,,1,2
87694,252,1,2,1,1,1,,1,1,,1,,2,1
87694,252,1,3,4,2,1,,1,1,,1,,1,2
87694,252,1,7,1,1,1,,1,1,,1,,2,1
87694,252,1,8,4,2,2,2,1,1,,1,,1,2
87695,252,1,1,4,2,2,2,2,1,,1,,1,2
87695,252,1,2,4,2,2,2,2,1,,1,,2,1
87695,252,1,3,1,1,2,2,2,1,,1,,2,1
87695,252,1,4,4,2,2,2,2,1,,1,,1,2
87696,252,1,1,1,1,2,2,2,1,,1,,2,1
87696,252,1,2,4,2,2,2,2,1,,1,,1,2
87697,252,1,1,4,2,2,2,2,1,,1,,1,2
87697,252,1,2,1,1,1,,1,1,,1,,2,1
87697,252,1,3,2,2,2,2,1,1,,1,,1,1
87697,252,1,4,1,1,2,2,1,1,,1,,2,1
87697,252,1,5,3,2,2,2,1,1,,1,,1,2
87698,252,1,1,1,1,2,2,2,1,,1,,1,2
87699,252,1,1,1,1,2,2,2,1,,1,,2,1
87699,252,1,2,4,1,2,2,2,1,,1,,1,2
87699,252,1,3,4,2,2,2,2,1,,1,,2,1
87699,252,1,4,4,2,2,2,2,1,,1,,1,2
87699,252,1,5,4,2,2,2,2,1,,1,,1,2
87700,252,1,1,1,99,2,2,2,1,,1,,2,1
87701,252,1,1,4,2,1,,1,1,,1,,1,2
87701,252,1,2,1,1,2,2,1,1,,1,,2,1
87701,252,1,3,4,1,2,2,1,2,,1,,1,2
87702,252,1,1,6,1,1,,2,1,,1,,1,2
87702,252,1,2,4,1,2,2,2,1,,1,,1,2
87703,252,1,1,4,2,2,2,2,1,,1,,1,2
87703,252,1,2,1,1,2,2,2,1,,1,,2,1
87704,252,1,1,4,1,1,,1,1,,1,,1,2
87704,252,1,2,1,1,2,1,1,1,,1,,2,1
87704,252,1,3,4,2,1,,1,1,,1,,1,2
87705,252,1,1,1,1,2,2,2,1,,1,,1,2
87706,252,1,1,4,2,2,2,2,1,,1,,1,2
87706,252,1,2,1,1,2,2,2,1,,1,,2,1
87706,252,1,3,1,1,2,2,2,1,,1,,2,1
87706,252,1,4,4,2,2,2,2,1,,1,,1,2
87707,252,1,1,4,2,1,,2,2,,1,,1,2
87707,252,1,2,1,1,1,,1,2,,1,,2,1
87707,252,1,3,1,1,2,2,2,2,,1,,2,1
87707,252,1,4,1,1,2,2,2,2,,1,,2,1
87707,252,1,5,1,1,2,2,2,2,,1,,2,1
87708,252,1,1,1,1,2,2,1,1,,1,,1,2
87708,252,1,2,4,1,2,2,2,1,,1,,2,1
87709,252,1,1,1,1,2,2,2,1,,1,,1,2
87709,252,1,2,2,2,2,2,2,1,,1,,1,2
87710,252,1,1,1,1,2,2,2,1,,1,,2,1
87710,252,1,2,1,1,2,2,2,1,,1,,1,2
87711,252,1,1,1,1,1,,1,1,,1,,2,1
87711,252,1,2,4,2,2,2,2,1,,1,,1,2
87711,252,1,3,2,2,2,2,2,1,,1,,1,2
87711,252,1,4,4,1,1,,2,1,,1,,1,2
87712,252,1,1,4,2,2,2,2,1,,1,,1,2
87712,252,1,2,1,1,2,2,2,1,,1,,2,1
87713,252,1,1,1,1,2,1,2,2,,1,,2,1
87713,252,1,2,1,1,2,2,2,2,,1,,2,1
87714,252,1,1,4,2,2,2,2,1,,1,,1,2
87714,252,1,2,1,1,2,2,2,1,,1,,1,2
87715,252,1,1,4,2,2,2,2,1,,1,,1,2
87715,252,1,2,3,2,2,2,2,2,,2,,1,2
87716,252,1,1,1,1,2,2,2,1,,1,,2,1
87716,252,1,2,4,2,2,2,2,1,,1,,1,2
87717,252,1,1,4,2,1,,1,1,,1,,1,2
87717,252,1,2,2,2,2,2,2,3,3,1,,2,1
87717,252,1,3,1,1,2,2,1,1,,1,,1,2
87718,252,1,1,1,1,2,2,2,1,,1,,2,1
87718,252,1,2,1,1,2,2,2,1,,1,,1,2
87719,252,1,1,4,2,1,,1,1,,1,,1,2
87720,252,1,1,1,1,2,2,2,1,,1,,2,1
87720,252,1,2,4,2,1,,2,1,,1,,1,2
87720,252,2,1,1,1,2,2,2,1,,1,,1,2
87720,252,2,2,3,2,2,2,1,1,,1,,1,2
87721,252,1,1,2,1,2,2,1,1,,1,,1,2
87721,252,1,3,1,1,1,,1,1,,1,,1,2
87721,252,1,4,1,1,1,,1,1,,1,,2,1
87722,252,1,1,1,1,1,,1,1,,1,,2,1
87722,252,1,2,4,1,1,,1,1,,1,,1,2
87723,252,1,1,1,99,2,2,2,1,,1,,2,1
87723,252,1,2,1,99,2,2,2,1,,1,,1,2
87723,252,1,3,1,99,2,2,2,1,,1,,2,1
87723,252,1,4,1,99,2,2,2,1,,1,,2,1
87724,252,1,1,1,1,1,,1,1,,1,,2,1
87724,252,1,2,4,2,1,,1,1,,1,,1,2
87724,252,1,3,1,1,1,,1,1,,1,,2,1
87725,252,1,1,1,1,2,2,2,1,,1,,2,1
87725,252,1,2,1,1,2,2,2,1,,1,,2,1
87725,252,1,3,2,2,2,2,2,1,,1,,1,2
87725,252,1,4,1,1,2,2,2,1,,1,,2,1
87725,252,1,6,2,2,2,2,2,1,,1,,1,2
87725,252,1,7,1,1,2,2,2,1,,1,,2,1
87725,252,1,9,2,2,2,2,2,1,,1,,1,2
87726,252,1,1,4,1,2,2,2,1,,1,,1,2
87726,252,1,2,1,1,2,2,2,1,,1,,2,1
87727,252,1,1,4,2,1,,1,1,,1,,1,2
87727,252,1,2,1,1,1,,1,1,,1,,2,1
87727,252,2,1,1,1,1,,1,1,,1,,1,2
87727,252,2,2,1,1,1,,1,1,,1,,2,1
87728,252,1,1,4,99,2,2,2,1,,1,,1,2
87728,252,1,2,1,99,2,2,2,1,,1,,2,1
87729,252,1,1,1,1,1,,1,1,,1,,2,1
87730,252,1,1,4,2,1,,1,1,,1,,1,2
87730,252,1,2,1,1,1,,1,1,,1,,2,1
87730,252,1,4,1,1,1,,1,1,,1,,1,2
87730,252,1,5,1,1,2,2,1,1,,1,,2,1
87731,252,1,1,1,99,2,2,2,1,,1,,1,2
87731,252,1,2,1,99,2,2,2,1,,1,,1,2
87731,252,1,3,1,99,2,2,2,1,,1,,2,1
87731,252,1,4,1,99,2,2,2,1,,1,,1,2
87732,252,1,1,1,1,1,,1,1,,1,,1,2
87733,252,1,1,1,1,2,2,2,2,,1,,1,2
87733,252,1,2,1,1,2,2,2,2,,1,,2,1
87733,252,1,3,4,2,2,2,2,1,,1,,1,2
87734,252,1,1,1,1,1,,1,1,,1,,2,1
87734,252,1,2,1,1,1,,1,1,,1,,1,2
87735,252,1,1,1,1,1,,2,2,,2,,2,1
87735,252,1,2,1,1,2,2,2,2,,2,,1,2
87736,252,1,1,1,1,2,2,2,1,,1,,1,2
87736,252,1,2,1,1,2,2,2,1,,1,,2,1
87737,252,1,1,4,2,1,,1,1,,1,,1,2
87737,252,1,2,1,1,1,,1,1,,1,,2,1
87737,252,1,3,2,2,1,,1,1,,1,,2,1
87738,252,1,1,4,1,2,2,2,1,,1,,1,2
87738,252,1,2,1,1,2,2,2,1,,1,,1,2
87738,252,1,5,4,2,2,2,2,1,,1,,1,2
87739,252,1,1,4,2,1,,1,1,,1,,1,2
87739,252,1,2,1,1,1,,1,1,,1,,2,1
87739,252,1,3,1,1,1,,1,1,,1,,2,1
87741,252,1,1,5,1,2,2,2,1,,1,,1,2
87743,252,1,1,4,2,2,2,2,1,,1,,1,2
87743,252,1,2,2,2,2,2,2,1,,1,,2,1
87743,252,1,3,2,2,2,2,2,1,,1,,2,1
87743,252,1,4,2,2,2,2,2,1,,1,,1,2
87743,252,1,5,2,2,2,2,2,1,,1,,2,1
87744,252,1,1,1,1,1,,1,1,,1,,2,1
87745,252,1,1,4,2,2,2,1,1,,1,,1,2
87745,252,1,2,1,1,1,,1,1,,1,,2,1
87745,252,1,3,1,1,1,,1,1,,1,,2,1
87747,252,1,1,1,1,1,,1,1,,1,,2,1
87747,252,1,2,4,2,1,,1,1,,1,,1,2
87748,252,1,1,1,1,1,,2,1,,1,,2,1
87749,252,1,1,1,1,1,,1,1,,1,,2,1
87749,252,1,2,4,2,1,,1,1,,1,,1,2
87749,252,1,3,1,1,1,,1,1,,1,,2,1
87750,252,1,1,1,1,2,2,2,1,,1,,1,2
87750,252,1,2,1,99,2,2,2,1,,1,,2,1
87751,252,1,1,4,1,1,,1,1,,1,,1,2
87753,252,1,1,1,1,2,2,2,1,,1,,2,1
87753,252,1,2,2,2,2,2,2,1,,1,,2,1
87753,252,1,3,3,2,2,2,2,1,,1,,2,1
87754,252,1,1,1,1,1,,1,1,,1,,2,1
87754,252,1,2,4,2,1,,1,1,,1,,1,2
87754,252,1,3,1,1,1,,1,1,,1,,2,1
87754,252,1,6,4,2,1,,1,1,,1,,1,2
87755,252,1,1,2,2,2,2,2,1,,1,,2,1
87755,252,1,2,1,1,2,2,2,1,,1,,1,2
87756,252,1,1,1,1,1,,1,1,,1,,2,1
87756,252,1,2,4,2,1,,1,2,,1,,1,2
87757,252,1,1,4,2,2,2,2,1,,1,,1,2
87757,252,1,2,1,1,2,2,2,1,,1,,1,2
87757,252,1,4,4,2,2,2,2,1,,1,,1,2
87757,252,1,5,1,1,2,2,2,1,,1,,2,1
87758,252,1,1,1,1,1,,1,1,,1,,2,1
87759,252,1,1,1,1,1,,1,2,,1,,2,1
87760,252,1,1,1,1,2,2,2,1,,1,,2,1
87760,252,1,2,1,1,2,2,2,1,,1,,1,2
87760,252,1,4,1,1,2,2,2,1,,1,,2,1
87760,252,1,5,1,1,2,2,2,1,,1,,1,2
87761,252,1,1,1,1,1,,1,1,,1,,2,1
87762,252,1,1,1,1,2,2,2,1,,1,,2,1
87762,252,1,2,1,1,2,2,2,1,,1,,1,2
87762,252,1,3,1,1,2,2,2,1,,1,,1,2
87762,252,1,4,2,2,2,2,2,1,,1,,1,2
87763,252,1,1,2,1,1,,1,1,,1,,2,1
87763,252,1,2,4,2,2,2,1,1,,1,,1,2
87764,252,1,1,4,2,2,2,1,2,,1,,1,2
87764,252,1,2,1,1,1,,1,2,,1,,2,1
87766,252,1,1,4,2,2,2,2,1,,1,,1,2
87766,252,1,2,1,99,2,2,2,1,,1,,2,1
87766,252,1,3,1,99,2,2,2,1,,1,,1,2
87767,252,1,1,1,1,2,2,1,1,,1,,1,2
87767,252,1,2,1,1,1,,1,1,,1,,2,1
87768,252,1,1,1,1,2,2,2,1,,1,,1,2
87770,252,1,1,4,2,1,,1,1,,1,,1,2
87770,252,1,2,1,1,1,,1,1,,1,,2,1
87771,252,1,1,1,1,2,2,2,1,,1,,1,2
87772,252,1,1,4,2,1,,1,1,,1,,1,2
87772,252,1,2,1,1,1,,1,1,,1,,2,1
87773,252,1,1,4,1,2,2,2,1,,1,,1,2
87775,252,1,1,1,1,2,2,2,1,,1,,2,1
87775,252,1,2,4,2,2,2,2,1,,1,,1,2
87775,252,1,3,3,2,2,2,2,1,,1,,1,2
87775,252,1,4,3,2,2,2,2,1,,1,,2,1
87779,252,1,1,1,99,2,2,2,1,,1,,1,2
87779,252,1,2,1,99,2,2,2,1,,1,,2,1
87782,252,1,1,1,1,2,2,2,1,,1,,2,1
87782,252,1,2,1,1,2,2,2,1,,1,,1,2
87782,252,1,3,2,2,2,2,2,1,,1,,1,2
87785,252,1,1,1,1,2,2,2,1,,1,,2,1
87785,252,1,2,4,2,2,2,2,1,,1,,1,2
87787,252,1,1,1,1,2,2,2,1,,1,,2,1
87787,252,1,2,1,1,2,2,2,1,,1,,1,2
87787,252,1,4,4,2,2,2,2,1,,1,,1,2
87790,252,1,1,1,99,2,2,2,1,,1,,2,1
87790,252,1,2,1,99,2,2,2,1,,1,,1,2
87793,252,1,1,5,2,2,2,2,1,,1,,2,1
87793,252,1,2,4,2,2,2,2,1,,1,,1,2
87793,252,1,3,1,1,2,2,2,1,,1,,2,1
87794,252,1,1,1,1,2,2,2,1,,1,,1,2
87794,252,1,2,1,1,2,2,2,1,,1,,2,1
87794,252,1,3,3,2,2,2,2,1,,1,,2,1
87795,252,1,1,1,99,2,2,2,1,,1,,2,1
87795,252,1,2,4,99,2,2,2,1,,1,,1,2
87796,252,1,1,1,1,2,2,2,1,,1,,2,1
87798,252,1,1,4,1,2,2,2,1,,1,,2,1
87802,252,1,1,4,2,2,2,2,1,,1,,1,2
87803,252,1,1,4,2,1,,2,1,,1,,1,2
87803,252,1,2,1,1,2,2,2,1,,1,,2,1
87803,252,1,3,4,2,2,2,2,1,,1,,1,2
87804,252,1,1,1,1,2,1,2,1,,1,,2,1
87804,252,1,2,2,2,2,1,2,1,,1,,1,2
87804,252,2,1,1,1,2,2,2,1,,1,,1,2
87804,252,3,1,1,1,2,2,2,1,,1,,2,1
87804,252,3,2,1,1,2,2,2,1,,1,,1,2
87805,252,1,1,4,2,2,2,2,1,,1,,1,2
87805,252,1,2,1,1,2,2,2,1,,1,,2,1
87805,252,1,3,1,1,2,2,2,1,,1,,1,2
87805,252,1,4,1,1,2,2,2,1,,1,,2,1
87806,252,1,1,1,1,2,2,2,1,,1,,2,1
87806,252,1,2,1,1,2,2,2,1,,1,,1,2
87806,252,1,4,4,2,2,2,2,1,,1,,1,2
87806,252,1,5,1,1,2,2,2,1,,1,,1,2
87806,252,1,6,1,1,2,2,2,1,,1,,2,1
87807,252,1,1,1,99,2,2,2,1,,1,,2,1
87807,252,1,2,4,99,2,2,2,1,,1,,1,2
87808,252,1,1,4,2,2,2,2,1,,1,,1,2
87809,252,1,1,1,1,2,2,2,1,,1,,2,1
87809,252,1,2,4,2,2,2,2,1,,1,,1,2
87809,252,1,3,1,1,2,2,2,1,,1,,2,1
87809,252,1,4,1,1,2,2,2,1,,1,,1,2
87809,252,1,5,1,1,2,2,2,1,,1,,2,1
87810,252,1,1,4,2,2,2,2,1,,1,,1,2
87810,252,1,2,1,1,2,2,2,1,,1,,2,1
87811,252,1,1,4,2,2,2,2,2,,1,,1,2
87811,252,1,2,1,1,2,2,2,2,,1,,2,1
87812,252,1,1,1,1,2,2,2,1,,1,,2,1
87812,252,1,2,1,1,2,2,2,1,,1,,1,2
87812,252,1,3,2,2,2,2,2,1,,1,,2,1
87812,252,1,4,2,2,2,2,2,1,,1,,2,1
87812,252,1,5,4,2,2,2,2,1,,1,,1,2
87813,252,1,1,1,1,2,2,2,1,,1,,2,1
87814,252,1,1,1,1,1,,2,1,,1,,2,1
87814,252,1,2,4,2,2,2,2,1,,1,,1,2
87814,252,1,3,3,2,1,,2,1,,1,,1,2
87815,252,1,1,1,99,2,2,2,1,,1,,2,1
87815,252,1,2,4,99,2,2,2,1,,1,,1,2
87815,252,1,3,1,99,2,2,2,1,,1,,2,1
87815,252,1,4,1,99,2,2,2,1,,1,,2,1
87816,252,1,1,1,1,2,2,2,1,,1,,2,1
87816,252,1,2,4,2,2,2,2,1,,1,,1,2
87817,252,1,1,1,1,2,2,2,1,,1,,2,1
87817,252,1,2,4,2,2,2,2,1,,1,,1,2
87817,252,1,3,1,1,2,2,2,1,,1,,2,1
87820,252,1,1,1,1,2,2,2,2,,1,,2,1
87820,252,1,2,1,1,2,2,2,2,,1,,1,2
87821,252,1,1,6,1,1,,2,1,,1,,2,1
87821,252,1,2,1,1,2,2,2,1,,1,,2,1
87821,252,1,3,1,1,2,2,2,1,,1,,2,1
87821,252,1,4,1,1,2,2,2,1,,1,,2,1
87821,252,1,5,1,1,2,2,2,1,,1,,2,1
87821,252,2,1,1,1,2,2,2,1,,1,,2,1
87821,252,2,2,4,2,2,2,2,1,,1,,1,2
87821,252,3,1,1,1,2,2,2,1,,1,,2,1
87821,252,3,2,4,2,2,2,2,1,,1,,1,2
87821,252,3,3,2,2,2,2,2,1,,1,,2,1
87822,252,1,1,4,1,2,2,2,1,,1,,1,2
87822,252,1,2,1,99,2,2,2,1,,1,,1,2
87822,252,1,3,5,2,2,1,2,1,,1,,1,2
87823,252,1,1,3,1,2,2,2,1,,1,,2,1
87823,252,1,2,4,2,2,2,2,1,,1,,1,2
87824,252,1,1,1,1,1,,1,1,,1,,2,1
87824,252,1,2,4,2,2,2,1,1,,1,,1,2
87825,252,1,1,1,1,1,,1,1,,1,,2,1
87825,252,1,2,4,1,2,2,2,1,,1,,1,2
87826,252,1,1,1,99,2,2,2,1,,1,,2,1
87826,252,1,2,1,99,2,2,2,1,,1,,1,2
87826,252,1,3,1,99,2,2,2,1,,1,,2,1
87826,252,1,4,1,1,2,2,2,1,,1,,2,1
87827,252,1,1,1,1,2,2,2,1,,1,,2,1
87827,252,1,2,1,1,2,2,2,1,,1,,1,2
87828,252,1,1,1,1,1,,1,1,,1,,2,1
87828,252,1,2,4,2,1,,1,1,,1,,1,2
87828,252,1,3,3,2,2,2,2,1,,1,,1,2
87828,252,1,4,1,1,2,2,2,1,,1,,2,1
87828,252,1,5,1,1,2,2,2,1,,1,,1,2
87828,252,1,6,1,1,2,2,2,2,,1,,2,1
87829,252,1,1,4,1,2,2,2,1,,1,,1,2
87829,252,1,2,1,1,2,2,2,1,,1,,2,1
87829,252,1,3,1,1,2,2,2,1,,1,,1,2
87829,252,1,4,4,2,2,2,2,1,,1,,2,1
87829,252,1,7,3,2,2,2,2,1,,1,,1,2
87829,252,1,8,1,1,2,2,2,1,,1,,2,1
87830,252,1,1,4,2,2,2,2,1,,1,,1,2
87831,252,1,1,4,1,2,2,2,2,,1,,1,2
87831,252,1,2,1,1,2,2,2,2,,1,,2,1
87832,252,1,1,4,2,1,,2,1,,1,,1,2
87832,252,1,2,1,1,1,,1,1,,1,,2,1
87832,252,1,3,1,1,2,2,1,1,,1,,1,2
87832,252,1,4,1,1,1,,1,1,,1,,2,1
87832,252,1,5,2,2,2,2,1,1,,1,,2,1
87833,252,1,1,1,1,2,2,2,1,,1,,1,2
87834,252,1,1,4,1,2,1,1,1,,1,,1,2
87834,252,1,2,1,1,2,2,2,1,,1,,2,1
87834,252,1,3,1,1,2,2,2,1,,1,,2,1
87834,252,1,4,4,2,2,2,2,1,,1,,1,2
87835,252,1,1,1,1,1,,1,1,,1,,2,1
87835,252,1,2,1,1,1,,2,1,,1,,1,2
87835,252,1,3,1,1,2,2,2,1,,1,,2,1
87835,252,1,4,2,2,2,2,2,1,,1,,1,2
87836,252,1,1,4,1,1,,1,1,,1,,1,2
87836,252,1,2,1,1,1,,1,1,,1,,2,1
87836,252,1,3,1,1,1,,1,1,,1,,2,1
87836,252,1,4,4,2,1,,1,1,,1,,1,2
87837,252,1,1,4,2,2,2,2,1,,1,,1,2
87837,252,1,2,2,1,2,2,2,1,,1,,2,1
87838,252,1,1,4,2,1,,1,1,,1,,1,2
87838,252,1,2,1,1,1,,1,1,,1,,2,1
87839,252,1,1,4,2,2,2,2,1,,1,,1,2
87839,252,1,2,1,1,2,2,2,1,,1,,1,2
87839,252,1,3,3,2,2,2,2,1,,1,,1,2
87840,252,1,1,4,1,2,2,2,2,,2,,1,2
87841,252,1,1,4,1,2,2,2,1,,1,,1,2
87841,252,1,2,4,2,2,2,2,1,,1,,1,2
87841,252,1,3,1,1,2,2,2,1,,1,,2,1
87841,252,1,6,5,2,2,1,2,1,,1,,2,1
87841,252,1,7,1,1,2,2,2,1,,1,,1,2
87841,252,1,8,1,1,2,2,2,1,,1,,2,1
87841,252,1,9,1,1,2,2,2,1,,1,,1,2
87842,252,1,1,4,2,1,,1,1,,1,,1,2
87842,252,1,2,1,1,1,,1,1,,1,,2,1
87843,252,1,1,1,1,2,2,2,1,,1,,2,1
87843,252,1,2,4,2,2,2,2,1,,1,,1,2
87843,252,1,3,4,2,2,2,2,1,,1,,1,2
87843,252,1,5,4,2,2,2,2,1,,1,,1,2
87843,252,2,1,1,1,2,2,2,1,,1,,2,1
87843,252,2,2,4,2,2,2,2,1,,1,,1,2
87843,252,2,3,3,2,2,2,2,1,,1,,1,2
87843,252,2,7,5,1,2,2,2,1,,1,,2,1
87844,252,1,1,1,1,1,,1,1,,1,,2,1
87845,252,1,1,1,1,2,2,2,1,,1,,1,2
87845,252,1,2,1,1,2,2,2,1,,1,,1,2
87845,252,1,4,4,1,1,,2,1,,1,,2,1
87846,252,1,1,4,2,2,2,2,1,,1,,1,2
87846,252,1,2,1,1,2,1,2,1,,1,,2,1
87847,252,1,1,1,1,2,2,2,1,,1,,2,1
87847,252,1,2,4,1,2,2,2,1,,1,,1,2
87848,252,1,1,4,1,1,,1,1,,1,,1,2
87848,252,1,2,1,1,1,,1,1,,1,,2,1
87849,252,1,1,4,1,1,,2,1,,1,,1,2
87849,252,1,2,2,2,2,2,2,1,,1,,1,2
87849,252,1,3,2,2,2,2,2,1,,1,,2,1
87849,252,1,5,1,1,2,2,2,1,,1,,2,1
87849,252,1,6,4,2,2,2,2,1,,1,,1,2
87850,252,1,1,1,1,1,,1,1,,1,,2,1
87851,252,1,1,4,2,1,,1,1,,1,,1,2
87851,252,1,2,1,1,1,,1,1,,1,,2,1
87852,252,1,1,1,1,2,2,2,1,,1,,2,1
87852,252,1,2,1,1,2,2,2,1,,1,,1,2
87852,252,1,3,4,2,2,2,2,1,,1,,1,2
87852,252,1,4,4,2,2,2,2,1,,1,,1,2
87852,252,1,5,2,2,2,2,2,1,,1,,2,1
87853,252,1,1,1,1,1,,1,1,,1,,2,1
87854,252,1,1,4,2,1,,1,1,,1,,1,2
87854,252,1,2,1,1,1,,1,1,,1,,2,1
87855,252,1,1,1,2,2,2,2,1,,1,,2,1
87855,252,1,2,1,2,2,2,2,1,,1,,2,1
87856,252,1,1,5,1,2,2,2,1,,1,,2,1
87856,252,1,2,4,2,2,2,2,1,,1,,1,2
