DIRECTORIO,REGION,DPTO_CAUCA,PDET,P3,P4090,P4000,P4031S1,P4031S1A1,P4031S2,P4031S3,P4031S4,P4031S4A1,P4031S5,P70,FEX_P,FEX_P_PDET
107951,5,1,1,3,1,1,1,1,2,2,2,,1,1,171.32930532,234.67080529
107952,5,1,2,1,1,1,1,1,2,1,1,3,1,1,145.77015134,
107953,5,1,1,3,1,1,1,1,2,2,2,,1,1,131.97792077,196.10353422
107954,5,1,2,1,1,2,1,1,1,1,1,3,1,1,130.87644698,
107955,5,1,1,3,1,1,1,1,2,2,2,,1,1,151.65361304,215.38716975
107956,5,1,2,1,1,2,1,1,2,1,1,3,1,1,154.62150608,
107957,5,1,1,3,1,1,1,1,2,2,2,,1,1,139.05702452,195.11690344
107958,5,1,2,1,1,1,1,5,1,1,1,3,1,1,204.71990282,
107959,5,1,1,3,1,1,1,1,2,2,2,,1,1,172.86212758,226.129858
107960,5,1,2,1,1,1,1,5,1,1,1,3,1,1,195.89293667,
107961,5,1,1,3,1,1,1,1,2,2,2,,1,1,133.65155819,197.74140399
107962,5,1,2,1,1,1,1,5,1,1,1,3,1,1,222.67391316,
107963,5,1,1,3,1,1,1,1,2,2,2,,1,1,121.63908442,186.55280808
107966,5,1,1,3,1,1,1,1,2,2,2,,1,1,96.844625903,171.22804092
107967,5,1,2,1,1,1,1,2,1,1,1,3,1,2,205.43821817,
107968,5,1,1,3,1,1,1,1,2,2,2,,1,1,120.63710399,186.73499131
107970,5,1,2,1,1,1,1,4,1,1,1,3,1,1,197.93634195,
107971,5,1,1,3,1,1,1,1,2,1,1,2,1,1,178.7575638,237.06215467
107972,5,1,2,1,1,1,1,2,1,1,2,,1,1,261.61216205,
107973,5,1,1,3,1,1,1,1,2,2,2,,1,1,186.90469671,256.00451486
107976,5,1,1,3,1,1,1,1,2,1,1,2,1,1,140.85480731,229.94393756
107977,5,1,2,1,1,1,1,2,1,1,1,3,1,1,216.85007088,
107979,5,1,1,3,1,1,1,1,2,2,2,,1,1,122.87788036,193.88719112
107981,5,1,2,1,1,1,1,3,1,1,1,3,1,1,182.5359001,
107982,5,1,1,3,1,1,1,1,2,2,2,,1,1,177.29813588,236.26814384
107984,5,1,1,3,1,1,1,1,2,2,2,,1,1,256.31438063,291.16240366
107985,5,1,2,1,1,2,1,5,1,1,1,3,1,1,189.74381202,
107986,5,1,2,1,1,1,1,2,1,1,1,3,1,1,168.35576575,
107987,5,1,1,3,1,1,1,1,2,2,2,,1,1,186.90469671,256.00451486
107988,5,1,1,3,1,1,1,1,2,2,2,,1,1,163.55640294,214.15512605
107989,5,1,2,1,1,2,1,2,1,1,1,3,1,1,180.09489218,
107991,5,1,1,3,1,1,1,1,2,2,2,,1,1,140.05348328,201.4430736
107992,5,1,2,1,1,1,1,5,1,1,1,3,1,1,171.86190476,
107993,5,1,1,3,1,1,1,1,2,2,2,,1,1,109.5711131,199.28228111
107996,5,1,1,3,1,1,1,1,2,2,2,,1,1,200.43469719,247.98744011
107998,5,1,2,1,1,1,1,4,1,1,1,3,1,1,195.97606912,
107999,5,1,2,1,1,1,1,1,2,1,1,2,1,1,168.34852398,
108000,5,1,2,1,1,1,1,1,1,1,1,1,1,1,122.6266177,
108001,5,1,2,1,1,2,1,4,1,1,1,3,1,1,220.88786583,
108002,5,1,2,1,1,1,1,1,2,1,1,2,1,1,127.51652114,
108003,5,1,2,1,1,1,1,4,1,1,1,3,1,1,179.81745981,
108004,5,1,2,1,1,1,1,1,2,1,1,1,1,1,156.20404616,
108005,5,1,2,1,1,1,1,3,1,1,1,3,1,1,320.57383235,
108006,5,1,2,1,1,1,1,1,2,1,1,2,1,1,173.23842743,
108007,5,1,2,1,1,2,1,2,1,1,1,3,1,1,180.09489218,
108008,5,1,2,1,1,1,1,1,1,1,1,2,1,1,125.14300009,
108009,5,1,2,1,1,1,1,1,1,1,1,3,1,1,253.77155511,
108010,5,1,2,1,1,1,1,1,2,1,1,2,1,1,109.85966039,
108011,5,1,2,1,1,2,1,1,1,1,1,3,1,1,252.45189298,
108012,5,1,2,1,1,1,1,1,2,1,1,1,1,1,156.20404616,
108013,5,1,2,1,1,2,1,2,1,1,1,3,1,1,207.36722133,
108014,5,1,2,1,1,1,1,1,2,1,1,2,1,1,107.48613933,
108016,5,1,2,1,1,1,1,3,1,1,1,3,1,1,220.79841134,
108017,5,1,2,1,1,1,1,1,2,1,2,,1,1,168.34852398,
108019,5,1,2,1,1,1,1,1,2,1,1,2,1,1,136.25179744,
108021,5,1,2,1,1,1,1,1,1,1,1,3,1,1,173.56005129,
108023,5,1,2,1,1,1,1,1,2,1,1,2,1,1,135.72872186,
108024,5,1,2,1,1,1,1,1,1,1,1,3,1,1,221.38311036,
108025,5,1,2,1,1,1,1,1,2,1,2,,1,1,185.20344655,
108026,5,1,2,1,1,1,1,1,1,1,1,3,1,1,221.38311036,
108027,5,1,2,1,1,1,1,1,2,1,1,2,1,1,176.1972969,
108028,5,1,2,1,1,1,1,1,1,1,1,3,1,1,198.34159838,
108029,5,1,2,1,1,1,1,1,1,1,1,2,1,1,224.36216938,
108030,5,1,2,1,1,1,1,2,1,1,1,3,1,1,227.484367,
108032,5,1,2,1,1,1,1,1,2,1,1,2,1,1,160.06618705,
108033,5,1,2,1,1,1,1,2,1,1,1,3,1,1,249.33520294,
108034,5,1,2,1,1,1,1,1,2,1,1,2,1,1,171.70958231,
108035,5,1,2,1,1,1,1,2,2,1,1,3,1,1,257.2784174,
108036,5,1,2,1,1,1,1,1,2,1,1,2,1,1,124.86226976,
108037,5,1,2,1,1,2,1,1,1,1,1,3,1,1,209.29723458,
108038,5,1,1,1,1,1,1,2,1,1,1,2,1,1,199.40398963,223.32080905
108039,5,1,2,1,1,2,1,1,1,1,1,3,1,1,222.67838469,
108040,5,1,1,1,1,2,1,1,1,1,1,2,1,1,135.9416107,109.38703447
108042,5,1,1,1,1,1,1,3,1,1,1,2,1,1,199.40398963,223.32080905
108044,5,1,1,1,1,1,1,3,1,1,1,2,1,1,181.14827448,191.06007813
108045,5,1,1,1,1,2,1,1,1,1,1,2,1,1,152.53531333,135.62722947
108046,5,1,1,1,1,1,1,2,1,1,1,3,1,1,201.5317844,216.40798134
108047,5,1,2,1,1,2,1,1,1,1,1,3,1,1,254.67779968,
108048,5,1,1,1,1,1,1,3,1,1,1,2,1,1,138.14346484,146.31164014
108049,5,1,2,1,1,1,1,1,1,1,1,3,1,1,147.71437278,
108050,5,1,1,1,1,2,1,1,1,1,1,2,1,1,196.41939619,214.59202293
108052,5,1,2,1,1,1,1,1,1,1,1,3,1,1,198.57550585,
108053,5,1,1,1,1,1,1,3,1,1,1,2,1,1,190.46133793,176.85582043
108054,5,1,2,1,1,2,1,1,1,1,1,3,1,1,209.29723458,
108055,5,1,1,1,1,1,1,2,1,1,1,2,1,1,156.44663114,108.69281019
108058,5,1,1,1,1,1,1,1,1,1,1,2,1,1,138.14346484,146.31164014
108059,5,1,2,1,1,1,1,3,1,1,1,3,1,1,185.62121139,
108060,5,1,1,1,1,1,1,2,1,1,1,2,1,1,196.41939619,214.59202293
108062,5,1,2,1,1,1,1,3,2,1,1,3,1,1,140.2415342,
108063,5,1,1,1,1,1,1,1,2,1,2,,1,1,214.67511134,246.85275384
108065,5,1,1,1,1,1,1,1,2,2,1,2,1,1,196.41939619,214.59202293
108067,5,1,2,1,1,1,1,3,1,1,1,3,1,1,156.53351238,
108068,5,1,1,1,1,1,1,1,1,1,1,2,1,1,178.16368104,182.33129201
108070,5,1,1,1,1,1,1,1,2,1,1,2,1,1,178.16368104,182.33129201
108071,5,1,2,1,1,3,1,3,1,1,1,3,1,1,175.70625691,
108072,5,1,2,1,1,1,1,4,1,1,1,3,1,1,244.01508986,
108073,5,1,1,1,1,1,1,1,1,1,1,2,1,1,253.2102808,264.81785892
108075,5,1,1,1,1,1,1,1,1,1,1,2,1,1,169.04138778,156.06161142
108077,5,1,2,1,1,1,1,4,1,1,1,3,1,1,235.57297208,
108078,5,1,1,1,1,1,1,2,1,1,1,2,1,1,162.89255933,158.79934721
108079,5,1,2,1,1,1,1,5,1,1,1,3,1,1,232.55248287,
108080,5,1,2,1,1,1,1,3,1,1,1,3,1,1,232.75875441,
108081,5,1,1,1,1,1,1,1,1,1,1,2,1,1,234.12137866,235.40292792
108082,5,1,2,1,1,2,1,1,1,1,1,3,1,1,212.01567487,
108084,5,1,2,1,1,2,1,1,1,1,1,3,1,1,213.73897282,
108085,5,1,1,1,1,1,1,1,1,1,1,2,1,1,86.226520501,86.954248154
108087,5,1,2,1,1,2,1,1,1,1,1,3,1,1,216.45741311,
108089,5,1,1,1,1,1,1,1,2,1,1,2,1,1,141.30769984,134.84511823
108090,5,1,2,1,1,2,1,1,2,1,1,3,1,1,131.18999132,
108091,5,1,1,1,1,1,1,2,1,1,1,2,1,1,253.2102808,264.81785892
108092,5,1,2,1,1,1,1,1,1,1,1,3,1,1,128.83841922,
108093,5,1,1,1,1,1,1,1,1,1,1,2,1,1,179.48114267,205.38711599
108094,5,1,2,1,1,1,1,1,2,1,1,3,1,1,147.25857722,
108095,5,1,1,1,1,1,1,1,2,1,2,,1,1,154.19732585,141.64776539
108097,5,1,1,1,1,1,1,2,2,1,1,2,1,1,206.36801684,244.6549411
108100,5,1,1,1,1,1,1,3,1,1,1,2,1,1,226.4353431,238.82509766
108101,5,1,2,1,1,2,1,4,1,1,1,3,1,1,245.98123373,
108102,5,1,2,1,1,2,1,4,1,1,1,3,1,1,270.57176639,
108103,5,1,1,1,1,1,1,2,2,1,1,2,1,1,234.12137866,235.40292792
108105,5,1,1,1,1,1,1,2,1,1,1,2,1,1,172.67933105,182.88955018
108106,5,1,2,1,1,2,1,1,1,1,1,3,1,1,240.50823679,
108108,5,1,2,1,1,2,1,1,1,1,1,3,1,1,246.31471373,
108109,5,1,1,3,1,1,1,1,2,2,2,,1,1,104.57437284,101.60453164
108110,5,1,1,3,1,1,1,1,2,2,2,,1,1,209.74663999,138.49831951
108111,5,1,2,1,1,2,1,1,1,1,1,3,1,1,249.33520294,
108113,5,1,2,1,1,2,1,1,1,1,1,3,1,1,252.35569215,
108114,5,1,1,3,1,1,1,1,2,2,2,,1,1,155.86125145,108.61516615
108116,5,1,2,1,1,2,1,2,1,1,1,3,1,1,244.39993823,
108117,5,1,1,3,1,1,1,1,2,2,2,,1,1,209.74663999,138.49831951
108118,5,1,2,1,1,2,1,2,1,1,1,3,1,1,207.57393663,
108119,5,1,1,3,1,1,1,1,2,2,2,,1,1,225.68442675,139.68421557
108120,5,1,1,3,1,1,1,1,2,2,2,,1,1,101.70881628,109.99695509
108121,5,1,2,1,1,1,1,3,1,1,1,3,1,1,213.67995391,
108122,5,1,1,3,1,1,1,1,2,2,2,,1,1,144.10973744,103.16512304
108124,5,1,2,1,1,1,1,2,1,1,1,3,1,1,242.34489626,
108125,5,1,1,3,1,1,1,1,2,2,2,,1,1,209.74663999,138.49831951
108127,5,1,1,3,1,1,1,1,2,2,2,,1,1,184.49700242,127.14863227
108128,5,1,2,1,1,1,1,3,1,1,1,3,1,1,186.96635282,
108130,5,1,2,1,1,1,1,2,1,1,1,3,1,1,195.97606912,
108131,5,1,1,3,1,1,1,1,2,2,2,,2,1,198.68817965,127.8849273
108132,5,1,2,1,1,1,1,2,1,1,1,3,1,1,257.36975602,
108133,5,1,1,3,1,1,1,1,2,2,2,,1,1,184.49700242,127.14863227
108134,5,1,2,1,1,1,1,2,1,1,1,3,1,1,195.89293667,
108135,5,1,1,3,1,1,1,1,2,1,2,,1,1,191.36784371,124.71726483
108136,5,1,2,1,1,1,1,2,1,1,1,3,1,1,237.42217101,
108137,5,1,1,3,1,1,1,2,2,1,2,,2,1,125.17351803,104.71273561
108138,5,1,2,1,1,1,1,2,1,1,1,3,1,1,222.67391316,
108139,5,1,1,3,1,1,1,1,2,2,2,,1,1,133.87086571,103.56039401
108141,5,1,1,3,1,1,1,1,2,2,2,,1,1,192.71026632,121.34219776
108142,5,1,2,1,1,1,1,3,1,1,1,3,1,1,217.75118791,
108143,5,1,1,3,1,1,1,1,2,1,2,,1,1,165.93663781,112.92455717
108144,5,1,1,3,1,1,1,1,2,2,2,,2,1,207.64917359,137.11333632
108145,5,1,2,1,1,1,1,2,1,1,1,3,1,1,237.47520812,
108146,5,1,1,3,1,1,1,1,2,2,2,,1,1,162.35736213,111.8907964
108147,5,1,2,1,1,1,1,2,1,1,1,3,1,1,234.4016818,
108148,5,1,1,3,1,1,1,1,2,1,2,,1,1,113.53951915,99.317192928
108149,5,1,2,1,1,1,1,2,1,1,1,3,1,1,212.8159232,
108150,5,1,1,3,1,1,1,1,2,2,2,,2,1,169.97501322,114.92478265
108151,5,1,2,1,1,1,1,2,1,1,1,3,1,1,195.89293667,
108152,5,1,1,3,1,1,1,1,2,2,2,,1,1,147.49923361,100.37738415
108153,5,1,2,1,1,1,1,2,1,1,1,3,1,1,220.63945094,
108155,5,1,1,3,1,1,1,1,2,1,2,,1,1,207.64917359,137.11333632
108156,5,1,2,2,1,1,1,1,1,1,1,3,1,1,209.24473785,
108157,5,1,1,3,1,1,1,1,2,2,2,,2,1,182.6520324,125.87714595
108158,5,1,2,2,1,1,1,1,1,1,1,2,1,1,153.15285427,
108159,5,1,1,3,1,1,1,1,2,1,2,,1,1,165.93663781,112.92455717
108160,5,1,2,2,1,1,1,1,1,1,1,3,1,1,201.14977488,
108161,5,1,1,3,1,1,1,1,2,2,2,,1,1,175.99677919,112.43970289
108162,5,1,1,3,1,1,1,2,2,1,2,,1,1,164.65398938,117.23437534
108163,5,1,2,2,1,1,1,1,1,2,1,3,1,1,158.83897717,
108165,5,1,2,3,1,1,1,1,2,1,2,,1,1,169.91374016,
108166,5,1,1,3,1,1,1,1,2,2,2,,1,1,261.66182897,160.26603708
108167,5,1,2,2,1,1,1,2,1,1,1,3,1,1,188.79304462,
108168,5,1,1,3,1,1,1,1,2,2,2,,2,1,157.17205323,130.12089678
108169,5,1,2,2,1,1,1,2,1,2,1,3,1,1,203.02752618,
108170,5,1,1,3,1,1,1,1,2,2,2,,1,1,141.67469747,102.29872052
108171,5,1,2,2,1,1,1,2,1,2,1,3,1,1,225.59486861,
108172,5,1,1,3,1,1,1,1,2,2,2,,1,1,184.37404201,125.47173019
108173,5,1,2,2,1,1,1,2,1,1,1,3,1,1,189.95467826,
108174,5,1,1,3,1,1,1,1,2,2,2,,1,1,202.94670266,139.8634955
108175,5,1,2,3,1,1,1,1,2,2,2,,1,1,245.47838761,
108176,5,1,1,3,1,1,1,1,2,2,2,,1,1,276.50976487,166.75564563
108177,5,1,2,2,1,1,1,2,1,2,1,3,1,1,184.26855535,
108178,5,1,1,3,1,1,1,1,2,2,2,,1,2,170.50163442,115.08638934
108179,5,1,2,3,1,1,1,1,2,2,2,,1,1,183.20275345,
108180,5,1,1,3,1,1,1,1,2,2,2,,1,1,230.72130399,152.34815146
108181,5,1,1,3,1,1,1,1,2,2,2,,1,1,217.79463857,146.35310404
108182,5,1,2,2,1,1,1,1,2,1,1,2,1,1,257.01896934,
108183,5,1,1,3,1,1,1,1,2,2,2,,1,1,198.60229554,122.9221097
108184,5,1,2,2,1,1,1,2,1,1,1,3,1,1,170.98979407,
108185,5,1,1,3,1,1,1,1,2,2,2,,1,1,186.72394682,117.73042286
108186,5,1,2,1,1,2,1,3,1,1,1,3,1,1,221.83189987,
108187,5,1,1,3,1,1,1,1,2,2,2,,2,1,200.7591787,150.33186637
108188,5,1,2,1,1,2,1,3,1,1,1,3,1,1,196.77946646,
108189,5,1,2,1,1,2,1,3,1,1,1,3,1,1,196.77946646,
108190,5,1,1,3,1,1,1,1,2,1,2,,1,2,236.60611273,130.19200991
108191,5,1,2,1,1,1,1,3,1,1,1,3,1,1,196.7692069,
108193,5,1,1,3,1,1,1,1,2,2,2,,1,1,186.73499598,121.46233922
108194,5,1,2,1,1,2,1,3,1,1,1,3,1,1,165.9314678,
108195,5,1,1,3,1,1,1,1,2,2,2,,1,1,139.0816867,116.34748401
108196,5,1,2,2,1,1,1,2,1,1,1,3,1,1,185.99532253,
108197,5,1,1,3,1,1,1,3,2,1,2,,1,1,217.79463857,146.35310404
108198,5,1,2,1,1,2,1,2,1,1,1,3,1,1,187.85343541,
108200,5,1,1,3,1,1,1,1,2,2,2,,1,1,146.29904081,103.73524541
108201,5,1,2,1,1,2,1,2,1,1,1,3,1,1,198.39695132,
108203,5,1,1,3,1,1,1,1,2,2,2,,1,1,185.49387708,111.2928595
108204,5,1,2,1,1,1,1,3,1,1,1,3,1,1,200.80715076,
108205,5,1,2,1,1,1,1,3,1,1,1,3,1,1,160.27603909,
108206,5,1,1,1,1,1,1,2,2,1,1,2,1,1,156.18141631,152.16047934
108208,5,1,1,1,1,2,1,1,2,1,1,2,1,1,96.288459992,71.144384853
108210,5,1,2,2,1,1,1,2,1,1,1,3,1,1,226.30659599,
108211,5,1,1,1,1,1,1,1,2,1,1,2,1,1,143.68686219,132.90706996
108214,5,1,2,3,1,1,1,1,2,1,2,,1,1,272.69119265,
108215,5,1,1,3,1,1,1,1,1,2,2,,1,1,143.40203268,97.589123481
108216,5,1,1,3,1,1,1,1,2,2,2,,1,1,158.22255305,109.26365958
108217,5,1,2,3,1,1,1,1,2,2,2,,1,1,203.16292674,
108218,5,1,2,3,1,4,1,1,2,2,2,,1,1,143.82584755,
108219,5,1,1,1,1,1,1,2,2,1,1,2,1,1,148.21222458,156.3218821
108220,5,1,2,3,1,1,1,1,2,1,2,,1,1,220.71317071,
108221,5,1,1,3,1,1,1,1,2,2,2,,1,1,262.59991005,146.43307846
108222,5,1,2,3,1,4,1,1,2,2,2,,1,1,233.65360849,
108223,5,1,1,1,1,2,1,1,1,1,1,2,1,1,148.21222458,156.3218821
108224,5,1,2,3,1,1,1,1,2,2,2,,1,1,203.16292674,
108225,5,1,1,1,1,1,1,1,2,1,1,2,1,1,133.27573036,129.92673863
108226,5,1,2,3,1,1,1,1,2,2,2,,1,1,203.16292674,
108227,5,1,2,3,1,1,1,1,2,2,2,,1,1,184.57047835,
108229,5,1,2,3,1,1,1,1,2,2,2,,1,1,248.51736373,
108230,5,1,1,3,1,1,1,1,2,2,2,,1,1,157.84743541,108.78271872
108231,5,1,2,3,1,4,1,1,2,2,2,,1,1,230.96711975,
108232,5,1,1,1,1,2,1,1,1,1,1,2,1,1,107.27620623,93.954289471
108233,5,1,2,3,1,4,1,1,2,2,2,,1,1,124.36611228,
108234,5,1,1,1,1,2,1,2,2,1,1,2,1,1,153.24308422,154.08191646
108236,5,1,1,1,1,2,1,1,1,1,1,2,1,1,107.27620623,93.954289471
108237,5,1,2,1,1,2,1,2,1,1,1,3,1,1,172.92542982,
108238,5,1,1,3,1,1,1,1,2,2,2,,1,1,157.84743541,108.78271872
108239,5,1,1,1,1,1,1,2,1,1,1,2,1,1,151.15055667,154.40044499
108240,5,1,2,1,1,1,1,2,1,1,1,3,1,1,190.84660581,
108241,5,1,1,3,1,1,1,1,2,2,2,,1,1,86.572177514,80.782199588
108244,5,1,2,1,1,2,1,2,1,1,1,3,1,1,189.40023647,
108245,5,1,1,1,1,1,1,1,2,1,1,2,1,1,126.16144842,115.89362623
108247,5,1,2,1,1,1,1,2,2,1,2,,1,1,193.2768826,
108248,5,1,1,3,1,1,1,1,2,2,2,,1,1,166.04730218,114.43376904
108250,5,1,1,3,1,1,1,1,2,2,2,,1,1,113.7941073,95.193396007
108251,5,1,2,1,1,2,1,2,1,1,1,3,1,1,189.40023647,
108252,5,1,2,1,1,1,1,2,1,1,1,3,1,1,159.71891259,
108253,5,1,1,3,1,1,1,1,2,2,2,,1,2,178.59021766,120.24937357
108254,5,1,2,1,1,1,1,3,1,1,1,3,1,1,229.58248482,
108255,5,1,1,3,1,1,1,1,2,2,2,,1,1,163.16634754,93.11950441
108258,5,1,2,1,1,1,1,3,1,1,1,3,1,1,272.23127693,
108259,5,1,1,3,1,1,1,1,2,2,2,,1,1,190.96767288,120.40611429
108261,5,1,1,3,1,1,1,1,2,2,2,,1,1,190.96767288,120.40611429
108263,5,1,2,1,1,1,1,3,1,1,1,3,1,1,257.70251014,
108264,5,1,1,3,1,1,1,1,2,2,2,,1,1,226.23526217,136.43643733
108266,5,1,1,3,1,1,1,1,2,2,2,,1,1,131.17431717,98.909370806
108267,5,1,2,3,1,1,1,1,2,2,2,,1,1,165.94898151,
108268,5,1,1,3,1,1,1,1,2,2,2,,1,1,178.83066196,118.91316721
108269,5,1,1,3,1,1,1,1,2,2,2,,1,1,167.61925076,114.83840996
108270,5,1,1,3,1,1,1,1,2,2,2,,1,1,129.6987637,92.848610738
108271,5,1,1,3,1,1,1,1,2,2,2,,2,1,131.32945732,229.79796868
108272,5,1,1,3,1,1,1,1,2,2,2,,2,1,131.32945732,229.79796868
108273,5,1,1,3,1,1,1,1,2,2,2,,2,1,143.25759869,210.99992149
108274,5,1,1,3,1,1,1,1,2,2,2,,2,1,131.32945732,229.79796868
108275,5,1,1,3,1,1,1,1,2,2,2,,1,1,116.21355108,205.47364911
108276,5,1,1,3,1,1,1,1,2,2,2,,2,1,116.21355108,205.47364911
108277,5,1,1,3,1,1,2,,2,2,2,,2,1,147.57227202,224.73678161
108278,5,1,1,3,1,1,2,,2,2,2,,2,1,193.42257876,259.02154631
108279,5,1,1,3,1,1,1,1,2,2,2,,2,1,171.41711874,236.75459559
108280,5,1,1,3,1,1,1,1,2,2,2,,2,1,180.37896494,257.59119179
108281,5,1,1,1,1,1,2,,2,1,1,3,1,1,92.736973298,98.396051091
108282,5,1,1,1,1,1,1,1,2,2,2,,1,1,128.12489923,163.71211985
108283,5,1,1,1,1,1,1,1,2,2,2,,1,1,128.12489923,163.71211985
108284,5,1,1,1,1,1,1,1,2,1,1,3,1,1,107.88715324,116.21381852
108286,5,1,1,1,1,1,1,1,2,2,1,1,2,1,141.03703803,191.35511413
108287,5,1,1,1,1,1,1,1,2,1,1,3,1,1,92.736973298,98.396051091
108288,5,1,1,3,1,1,1,1,2,2,2,,1,1,169.57773203,247.00373233
108289,5,1,1,3,1,1,1,1,2,1,2,,1,1,207.43455309,271.3558296
108290,5,1,1,3,1,1,1,1,2,2,2,,1,1,181.98433565,258.4646037
108291,5,1,1,3,1,1,1,1,2,2,2,,1,1,205.59516638,281.60496634
108292,5,1,1,3,1,1,1,1,2,2,2,,1,1,195.02794947,259.89495822
108293,5,1,1,3,1,1,1,1,2,2,2,,1,1,202.20481739,287.18289301
108294,5,1,1,3,1,1,1,1,2,2,2,,1,1,240.44044366,324.65825089
108295,5,,2,1,1,1,1,1,2,2,1,3,2,1,336.88854368,
108296,5,,2,1,1,1,1,1,2,2,2,,2,1,367.74000948,
108297,5,,2,1,1,1,1,1,2,2,2,,2,1,377.20398704,
108298,5,,2,1,1,1,1,1,2,1,1,3,1,1,352.38498102,
108299,5,,2,1,1,1,1,1,2,2,1,3,2,1,449.51210387,
108300,5,,2,1,1,1,1,1,2,1,1,3,1,1,311.96098159,
108301,5,,2,1,1,1,1,1,2,1,1,3,1,1,365.28953613,
108302,5,,2,1,1,1,1,1,2,2,1,3,2,1,435.35571872,
108303,5,,2,1,1,1,1,1,2,2,1,3,2,1,288.76160887,
108304,5,,2,1,1,1,1,1,2,1,1,3,2,1,401.81577907,
108305,5,,2,1,1,1,1,1,2,2,1,3,2,1,275.95409591,
108306,5,,2,1,1,1,1,1,2,1,1,3,1,1,384.27275486,
108307,5,,2,1,1,1,1,1,2,2,1,3,1,1,262.67143534,
108308,5,,2,1,1,1,1,1,2,2,2,,2,1,275.4789483,
108309,5,,2,1,1,1,1,1,2,1,1,3,1,1,426.88917814,
108310,5,,2,1,1,1,1,1,2,1,1,3,2,1,274.20375781,
108311,5,,2,1,1,1,1,1,2,2,1,3,2,1,234.13119058,
108312,5,,2,1,1,1,1,1,2,2,1,3,2,1,368.73744646,
108313,5,,2,1,1,1,1,1,2,1,1,3,1,1,310.96837052,
108314,5,,2,1,1,1,1,1,2,2,1,3,2,1,515.98022845,
108315,5,,2,1,1,1,1,1,2,2,1,3,2,1,313.8449426,
108316,5,,2,1,1,1,1,1,2,2,1,3,2,1,464.91404174,
108317,5,,2,1,1,1,1,1,2,1,1,3,1,1,269.43141931,
108318,5,,2,1,1,1,1,1,2,2,2,,1,1,317.36974503,
108319,5,,2,1,1,1,1,1,2,2,1,3,2,1,419.11554116,
108320,5,,2,1,1,1,1,1,2,2,2,,2,1,428.52280847,
108321,5,,2,1,1,1,1,1,2,2,2,,1,1,309.26150558,
108322,5,,2,1,1,1,1,1,2,2,1,3,2,1,400.30100653,
108323,5,,2,1,1,1,1,1,2,2,2,,1,1,404.20075819,
108324,5,,2,1,1,1,1,1,2,2,1,3,2,1,402.94140679,
108325,5,,2,2,1,1,1,2,2,2,2,,1,1,225.48407731,
108327,5,,2,1,1,1,1,1,2,2,2,,1,1,275.4789483,
108329,5,,2,1,1,2,1,1,2,2,1,3,2,1,202.17744739,
108330,5,,2,1,1,1,1,1,2,2,2,,1,1,307.79741362,
108331,5,,2,1,1,1,1,1,2,2,2,,1,1,275.4789483,
108333,5,,2,1,1,1,1,1,2,2,2,,1,1,286.01286164,
108336,5,,2,1,1,1,1,1,2,2,2,,1,1,340.41026375,
108338,5,,2,2,1,1,1,1,2,2,2,,2,1,168.26506728,
108339,5,,1,1,1,1,1,1,2,2,1,2,2,1,332.04071207,831.64403926
108340,4,,1,3,1,1,1,1,2,2,1,2,2,1,72.872157085,62.6376522
108341,5,,2,2,1,1,1,1,2,2,2,,2,1,218.79425244,
108342,5,,2,2,1,1,1,1,2,2,2,,2,1,213.76708657,
108343,4,,1,3,1,1,1,1,2,2,1,2,2,1,75.232808989,62.6376522
108344,5,,2,2,1,1,1,1,2,2,2,,2,1,225.48407731,
108345,5,,1,3,1,4,2,,2,2,2,,2,1,334.25102597,183.08611848
108346,5,,2,2,1,1,1,1,2,2,2,,2,1,254.26059528,
108347,5,,2,1,1,1,1,9,2,1,1,3,1,1,454.64306845,
108348,5,,2,2,1,1,1,1,2,2,2,,2,1,223.8214183,
108349,5,,2,2,1,1,1,1,2,2,2,,2,1,208.7399207,
108350,5,,2,1,1,1,1,9,2,1,1,3,1,1,470.44907694,
108351,5,,2,2,1,1,1,1,2,2,2,,2,1,194.73523845,
108352,5,,2,1,1,1,1,9,2,1,1,3,1,1,489.29945016,
108353,5,,2,2,1,1,1,9,2,2,2,,1,1,520.26670167,
108354,5,,2,2,1,1,1,1,2,2,2,,2,1,254.26059528,
108355,5,,2,3,1,4,2,,2,2,2,,2,1,423.72041101,
108356,5,,2,2,1,1,1,1,2,2,2,,2,1,176.01305221,
108357,5,,2,2,1,1,1,1,2,2,2,,2,1,215.42974557,
108358,5,,2,1,1,1,1,9,2,1,1,3,1,1,249.73261672,
108359,5,,2,2,1,1,1,1,2,2,2,,2,1,212.10442757,
108360,5,,2,2,1,1,1,1,2,2,2,,2,1,237.51643867,
108361,5,,2,1,1,1,1,9,2,1,1,3,1,1,251.33118412,
108362,5,,2,2,1,1,1,1,2,2,2,,2,1,241.89991674,
108363,5,,2,1,1,1,1,9,2,1,1,3,1,1,306.91287404,
108364,5,,2,2,1,1,1,1,2,2,2,,2,1,207.0772617,
108365,5,,2,2,1,1,1,1,2,2,2,,2,1,171.62957414,
108366,5,,1,1,1,1,1,1,2,1,1,3,1,1,471.13878698,499.93663304
108367,5,,2,2,1,1,1,1,2,2,2,,2,1,175.03540195,
108368,5,,1,1,1,1,1,9,2,2,1,2,1,1,409.92677261,342.8173619
108369,5,,1,1,1,1,1,1,2,1,1,3,1,1,390.22323536,472.34342313
108370,5,,2,2,1,1,1,1,2,2,2,,2,1,155.12434688,
